smiles,hit0,hit1
[H]c1nnc(-c2c([H])c(C([H])([H])C([H])([H])N([C@]3([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,z0991a,d0411a
[H]O[C@@]1([H])N([H])[C@@](n2c([H])c([H])c([H])c2[H])([C@]2([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])C2([H])[H])[C@@]([H])(N([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],z0991a,d0472b
[H]c1c([H])c2c(c(N([H])C(=S)N([H])[H])c1OC(F)(F)F)[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0991a,d0741a
[H]c1c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c(N(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])[H])c1[H],z0991a,z0041a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0107a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@]2([H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H],z0991a,z0111a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@]2([H])N(C(=O)C([H])([H])[H])S(=O)(=O)C([H])([H])[H],z0991a,z0136a
[H]C(=O)N([C@]1([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2OC([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],z0991a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])[C@@]1([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0211a
[H]c1c([H])c2c(c([H])c1F)OC([H])([H])C([H])([H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0215a
[H]O[C@]12c3c([H])c([H])nc([H])c3CN([H])[C@]1([H])c1c(c([H])c([H])c([H])c1C([H])([H])[H])OC2([H])[H],z0991a,z0221a
[H]c1c2c(c(N([H])C(=O)C([H])([H])N([H])[H])c([H])c1C([H])([H])[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0991a,z0309a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(N([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0351a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@]21N([H])C([H])([H])[C@]([H])(C([H])([H])C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],z0991a,z0364a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(C(=O)C([H])([H])C([H])([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0384a
[H]C1NC([H])C2O[C@]3([H])C([H])([H])OC4:C([C@H](F)C([H])C4[H])N([H])[C@]3(S(=O)(=O)C([H])([H])[H])[C@H]2C1[H],z0991a,z0386a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(N([H])C(=O)N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[N@@+]([O-])([C@]1([H])c2c([H])c([H])c(Br)c([H])c2OC([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],z0991a,z0480a
[H]c1c([H])c([H])c2c(c1[H])N(F)C([H])([H])[C@]([H])(N([H])C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0483a
[H]C1:C(c2c([H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]):N:[S@](C([H])([H])[H]):O:C1SC([H])(N([H])[H])N([H])[H],z0991a,z0496a
[H]c1c([H])c2c(c([H])c1C([H])([H])[H])OC([H])([H])[C@]([H])(C([H])([H])[C@@]1(C([H])([H])[H])C(=O)N([H])C(=O)N1[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0519a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@@]1(N([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])N1[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0521a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0581a
[H]C1C2C([H])[C@H]3[C@@H](OC([H])([H])C([H])([H])[C@@]3(N([H])S(=O)(=O)C([H])([H])[H])C2([H])[H])C([H])[C@@H]1F,z0991a,z0625a
[H]O[C@]1([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[C@@]1([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],z0991a,z0628a
[H]c1c([H])c2c(c(N([H])C([H])([H])[C@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0991a,z0637a
[H]OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])Oc3c([H])c(C([H])([H])[H])c([H])c([H])c3[C@]12N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0653a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(S([H])(=O)=O)[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0764a
[H]c1c([H])c(C([H])([H])[H])c([H])c2c1OC([H])([H])C([H])([H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0881a
[H]N1C(=O)[C@]2(C3=C(OC([H])([H])C([H])([H])[C@]3([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])[H])C1=O,z0991a,z0900b
[H]C(=O)/N=C(/N=[S@]([H])(=O)C([H])([H])[H])[C@]1([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C1([H])[H],z0991a,z0903a
[H]Oc1c([H])c([H])c2c(c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2,z0991a,z0922a
[H]c1c([H])c([H])c2c(c1[H])O[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z0936a
[H]C1C([H])[C@H]2C([H])[C@H]([C@]([H])(N([H])[H])C([H])([H])[H])NC3:C(N([H])S(=O)(=O)C([H])([H])[H])[C@](OC3([H])[H])(C1[H])C2[H],z0991a,z0995a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0991a,z1018a
[H]c1c([H])c2c(c(N([H])C([H])([H])[H])c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0991a,z1040a
[H]c1c([H])c2c(c(C(=S)N([H])[H])c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0991a,z1041a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(Cl)c([H])c3N([H])C([H])([H])S(=O)(=O)N([H])[C@]3([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])c([H])c12,z0991a,3vws-b
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c([H])c(N(C([H])([H])N([H])C([H])([H])S(=O)(=O)N([H])[C@]3([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0991a,5iq6-a
[H]OC(=O)C1(N([H])C(=O)C([H])([H])[C@@]2([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[C@@]2([H])N([H])c2c([H])c([H])c([H])c(Cl)c2C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],z0991a,6xd0-a
[H]c1c([H])c([H])c(C([H])(F)F)c(-c2c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])nn2C([H])([H])C#N)c1[H],z0995a,d0378a
[H]c1c([C@]([H])(N([H])[H])C([H])([H])[H])nnn1[C@@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]([H])(S(=O)(=O)N([H])[H])C([H])([H])C2([H])[H],z0995a,z0165a
[H]C1=C([C@]([H])(N([H])[H])C([H])([H])[H])NN(C([H])([H])[H])N1c1c([H])c([H])c([H])c2nc([H])c([H])c([H])c12,z0995a,z0904a
[H]N1N([H])[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])[C@@]12[C@]13C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@]3([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0995a,d0172a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c([H])c([H])c3-n3nnc([C@]([H])(N([H])[H])C([H])([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,z0995a,d0411b
[H]c1nnc(-c2c([H])c([C@]([H])(c3nnn(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,z0995a,d0411a
[H]c1nc2c(c([H])c1[H])[C@@](N([H])[H])(C([H])([H])[H])C1=C2N(c2c([H])c([H])c([H])c([H])c2[H])N([H])N1[H],z0995a,d0472b
[H]c1c([H])c(OC(F)(F)F)c(N([H])C(=S)N([H])[H])c(-n2nnc([C@]([H])(N([H])[H])C([H])([H])[H])c2[H])c1[H],z0995a,d0741a
[H]C1:C2C(:C3C([H])C([H])C([H])C([H])[C@@H]3[C@@H](C([H])([H])[H])C1[H])NN[C@H]2[C@]([H])(N([H])[H])C([H])([H])[H],z0995a,z0041a
[H]c1c2c(c([H])c3c1C([H])([H])N1C([H])([H])OC([H])([H])N4N([H])[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])[C@@]341)C([H])([H])C([H])([H])O2,z0995a,z0107a
[H]C1NN2N[C@@H]([C@]([H])(N([H])[H])C([H])([H])[H])C([H])N2:C2C([H])C([H])C([H])C([H])C2C1[H],z0995a,z0111a
[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1[nH]c3c(c12)C(=O)C([H])([H])[C@@]3([H])N([H])[H],z0995a,z0136a
[H]c1c2c(c3c4c1[C@]1(N(C([H])([H])N([H])C([H])([H])[H])N([H])[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])OC3([H])[H])OC([H])([H])C2([H])[H],z0995a,z0200a
[H]ON1C([C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])N2:c3c([H])c([H])c([H])c([H])c3=C([H])N12,z0995a,z0211a
[H]C1=C([C@]([H])(N([H])[H])C([H])([H])[H])NN2N([H])N([H])[C@]3(N12)C([H])([H])C([H])([H])[C@@]([H])(F)C([H])([H])C3([H])[H],z0995a,z0215a
[H]Oc1c([H])c([H])c(C([H])([H])[H])c2c1N([H])N1N2C([H])([H])[C@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])[C@@]12C([H])([H])C([H])([H])N([H])C([H])([H])[C@]2([H])F,z0995a,z0221a
[H]c1c([H])c(C([H])([H])[H])c2c([H])c1ON([H])[C@]1([H])N2C(=O)[C@@]([H])(N([H])[H])[C@@]1([H])N([H])[H],z0995a,z0309a
[H]c1c([H])c([H])c(-n2nnc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c([H])c1[H],z0995a,z0351a
[H]N(N([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(N([H])[H])C([H])([H])[H],z0995a,z0364a
[H]c1c([H])c([H])c(-n2nnc([C@]([H])(N([H])[H])C([H])([H])[H])c2[H])c([H])c1[H],z0995a,z0384a
[H]C1C2[C@H]([C@@H]3C(O)[C@@H](C([H])([H])C([H])([H])N([H])C([H])([H])[H])[C@]4([H])[C@H]3[C@H]2C([H])([H])[C@]4([H])[C@]([H])(N([H])[H])C([H])([H])[H])[C@@H](C([H])([H])[H])C([H])[C@H]1F,z0995a,z0386a
[H]c1c([H])c([H])c(-n2nnc(C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],z0995a,z0411a
[H]On1nc([C@]([H])(N([H])C([H])([H])[H])C([H])([H])[H])c([H])c1-c1c([H])c([H])c(Br)c([H])c1C([H])([H])[H],z0995a,z0480a
[H]c1c([H])c(F)c([H])c(-n2nnc(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c1[H],z0995a,z0483a
[H]c1[nH]c(C([H])([H])[C@@]([H])(N([H])[H])[C@]([H])(N([H])[H])C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],z0995a,z0496a
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N1N([H])N([H])[C@]2(C(=O)N([H])C(=O)N([H])[C@@]2(N([H])[H])C([H])([H])[H])C1([H])[H],z0995a,z0519a
[H]c1nc([H])n(N([H])C([H])([H])N([H])[H])c1[C@]([H])(N([H])[H])C([H])([H])[H],z0995a,z0521a
[H]Oc1c([C@]([H])(N([H])[H])C([H])([H])[H])nn2c1C1=C(OC2([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],z0995a,z0581a
[H]c1c(F)c([H])c(C([H])([H])S(=O)(=O)N([H])[H])c(-n2nnc([C@]([H])(N([H])[H])C([H])([H])[H])c2[H])c1C([H])([H])[H],z0995a,z0625a
[H]c1c([H])c([H])c2c(c1[H])C(=O)n1nc([C@]([H])(N([H])[H])C([H])([H])[H])c([H])c1-2,z0995a,z0628a
[H]c1c([H])c(N([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(-n2nnc([C@]([H])(N([H])[H])C([H])([H])[H])c2[H])c(C([H])([H])[H])c1[H],z0995a,z0637a
[H]OC([H])([H])c1c([C@]([H])(N([H])[H])C([H])([H])[H])nnn1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],z0995a,z0653a
[H]ON([H])C([H])(O[H])N1N(c2c([H])c([H])c([H])c([H])c2[H])C([H])=C([C@]([H])(N([H])[H])C([H])([H])[H])N1C([H])([H])[H],z0995a,z0764a
[H]c1c([H])c(-n2nnc([C@]([H])(N([H])[H])C([H])([H])[H])c2[H])c([H])c(C([H])([H])[H])c1[H],z0995a,z0881a
[H]c1c([H])c([H])c(C2=C3C(=C(N([H])[H])C([H])([H])[C@]3([H])C([H])([H])[H])N=N2)c([H])c1[H],z0995a,z0900b
[H]c1c2c(n([H])c1[H])C([H])([H])C([H])([H])[C@]21C(=O)[C@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C(=O)N1[H],z0995a,z0903a
[H]Oc1c([H])c([H])c([H])c([H])c1-c1c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])nn1O[H],z0995a,z0910a
[H]Oc1c([H])c([H])c([H])c(-c2c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])n(C([H])([H])[H])[n+]2[O-])c1[H],z0995a,z0922a
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])N1C([H])([H])N3N([H])[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])[C@@]23C1([H])[H],z0995a,z0936a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])N1N2C([H])([H])[C@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])N1[H],z0995a,z0991a
[H]c1c([H])c([H])c(-n2nnc3c2C([H])([H])[C@@]2([H])N4C(=N[C@@]32[H])C([H])([H])C([H])([H])C4([H])[H])c([H])c1[H],z0995a,z1018a
[H]c1c2nc([C@]([H])(N([H])[H])C([H])([H])[H])c([H])c-2c2c(N([H])C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],z0995a,z1040a
[H]c1c([H])c([H])c(N([H])C(=S)N([H])[H])c(-c2c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])nn2C([H])([H])[H])c1[H],z0995a,z1041a
[H]c1c([H])c([H])c(-n2nnc([C@]([H])(C(=O)c3c(C([H])([H])[H])oc4c([H])c([H])c(N([H])S(=O)(=O)c5c([H])c([H])c(Cl)c([H])c5[H])c([H])c34)C([H])([H])[H])c2[H])c([H])c1[H],z0995a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)C3=C([C@]([H])(N([H])[H])C([H])([H])[H])NN(Cl)N3c3c([H])c([H])c([H])c([H])c3[H])c([H])c12,z0995a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c([H])c(O[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N([H])C([H])([H])[C@]([H])(c3nnn(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])N([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0995a,5iq6-a
[H]O[N@@+]1([O-])[C@]2([H])[C@@]([H])(C([H])([H])O[C@]23N([H])N([H])[C@]2(c4c([H])c([H])c([H])c([H])c4C([H])([H])C2([H])[H])C3([H])[H])[C@@]2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])[C@@]21[H],z0995a,6xd0-a
[H]c1c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c2c1[H],z1018a,z0165a
[H]c1nc2c([H])c([H])c([H])c(N(C(=O)N([H])C([H])([H])C([H])([H])N3C(=O)C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c2c([H])c1[H],z1018a,z0904a
[H]c1c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c1[H],z1018a,d0172a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,z1018a,d0411b
[H]C1=C(c2nnc([H])o2)C2:N(C(=O)C([H])([H])C2([H])[H])C([H])=C1N([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H],z1018a,d0411a
[H]c1nc(-n2c([H])c([H])c([H])c2[H])c(/N=C(\N([H])c2c([H])c([H])c([H])c([H])c2[H])N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],z1018a,d0472b
[H]c1c([H])c(OC(F)(F)F)c(N([H])C(=S)N([H])[H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c1[H],z1018a,d0741a
[H]C1C([H])[C@H]2C([H])C(O)[C@@H](C([H])([H])C([H])([H])N3C(=O)C([H])([H])C([H])([H])C3([H])[H])[C@@H]3C([H])C(C([H])([H])[H])[C@H](C1[H])[C@H]23,z1018a,z0041a
[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0107a
[H]N(C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])[C@@]1(O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N1[H],z1018a,z0111a
[H]C(=O)[C@@]([H])(N([H])C(=O)c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0136a
[H]C1=C(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[C@H]1C([H])([H])N(C([H])([H])[H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0200a
[H]O[C@@]1(C([H])([H])C([H])([H])N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0211a
[H]N(C(=O)[C@@]1([H])C([H])([H])N([H])N([H])[C@]12C([H])([H])C([H])([H])[C@]([H])(F)C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0215a
[H]c1nc([H])c(F)c([C@](C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])N([H])[H])c1[H],z1018a,z0221a
[H]ON(C(=O)N(C([H])=O)[C@]([H])(N([H])[H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H],z1018a,z0309a
[H]Oc1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],z1018a,z0351a
[H]N(C(=O)N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C2([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0364a
[H]c1c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1[H],z1018a,z0384a
[H]c1nc([H])c([H])c(C(=O)N(C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],z1018a,z0386a
[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)[C@@]([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],z1018a,z0411a
[H]c1c([H])c(C(=O)C2=N[C@@]3([H])N=C4N(C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]3([H])N2[H])c(C([H])([H])[H])c([H])c1Br,z1018a,z0480a
[H]c1c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,z1018a,z0483a
[H]c1c([H])c(N([H])[C@]2([H])N([H])C([H])([H])[C@@]([H])(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])N3C(=O)N([H])C(=O)[C@@]32[H])c([H])c([H])c1OC([H])([H])[H],z1018a,z0519a
[H]ON1C([H])([H])N([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0521a
[H]C(O)N(N1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]12[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0581a
[H]c1c([H])c(N(C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)N([H])[H])c([H])c([H])c1F,z1018a,z0625a
[H]C(=O)N(C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1[H],z1018a,z0628a
[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)[C@](C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])([C@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])N2[H],z1018a,z0637a
[H]ON([H])[C@]([H])(C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])[C@]1([H])[C@]2(C([H])([H])C([H])([H])[C@@]1([H])O[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H],z1018a,z0653a
[H]c1c([H])c([N@+]([O-])(C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c([H])c([H])c1Br,z1018a,z0764a
[H]c1c([H])c(C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(C([H])([H])[H])c(N([H])[H])c([H])c2c1[H],z1018a,z0881a
[H]c1c([H])c([H])c(C(=O)C(=O)C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],z1018a,z0910a
[H]O[C@@]1([H])C([H])([H])[C@]2(C(=O)O[C@@]3(C([H])([H])[H])N(C([H])([H])N(N([H])C([H])([H])C([H])([H])N4C(=O)C([H])([H])C([H])([H])C4([H])[H])C3([H])[H])C2([H])[H])C([H])([H])C([H])([H])[C@@]1([H])Br,z1018a,z0922a
[H]N(C(=O)N([H])[C@@]1([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z0936a
[H]C1C([H])C([H])[C@H]2C([H])[C@@H](N([H])S(=O)(=O)C([H])([H])[H])[C@@H](C(=O)N([H])C([H])([H])C([H])([H])N3C(=O)C([H])([H])C([H])([H])C3([H])[H])C([H])[C@H]2C1[H],z1018a,z0991a
[H]ON1N([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],z1018a,z0995a
[H]N([H])C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z1018a,z1040a
