smiles,0,1
O=C(NCCN1CCCCCC1)c1c[nH]cc1-c1ccc2c(c1)OCCO2,d0759a,d0174a
O=S(=O)(NC(c1ccc2c(c1)OCCO2)C1CC1)N1CCCCCC1,d0759a,d0174a
c1cc2c(cc1CN1CCCCCC1)OCCO2,d0759a,d0174a
c1nc(CN2CCCCCC2)cc2c1OCCO2,d0759a,d0174a
CS(=O)(=O)C1CCCCN(Cc2cc3c(cn2)OCCO3)C1,d0759a,d0174a
CC1CCCN(Cc2cc3c(cn2)OCCO3)CC1,d0759a,d0174a
NC1CCCN(Cc2ccc3c(n2)OCCO3)CC1,d0759a,d0174a
c1cc2c(cc1-c1n[nH]cc1CN1CCCCCC1)OCCO2,d0759a,d0174a
OCCC1CCCN(Cc2ccc3c(c2)OCCO3)CC1,d0759a,d0174a
COCC1CCCCN(Cc2ccc3c(c2)OCCCCO3)C1,d0759a,d0174a
CN(C)C1CCCN(Cc2cc3c(cn2)OCCO3)CC1,d0759a,d0174a
NC1CCCCN(Cc2ccc3c(c2)OCCO3)C1,d0759a,d0174a
CN1CCCCCC1C(=O)NCc1ccc2c(c1)OCCCO2,d0759a,d0174a
NCC1CCCCN(Cc2ccc3c(c2)OCCO3)C1,d0759a,d0174a
CC(NCC1CCCCN(C)C1)c1ccc2c(c1)OCCO2,d0759a,d0174a
c1cc(C2CCCCCN2Cc2ccc3c(n2)OCCO3)ccn1,d0759a,d0174a
OCCC1CCCCCN1Cc1ccc2c(n1)OCCO2,d0759a,d0174a
OCCC1CCCCCN1Cc1ccc2c(c1)OCCCCO2,d0759a,d0174a
CC1CCCCN(Cc2ccc3c(c2)OCCCCO3)C1,d0759a,d0174a
CN1CCCCC(CNC(=O)c2ccc3c(c2)OCCO3)C1,d0759a,d0174a
COC(=O)C1CCCCCN1Cc1cc2c(cn1)OCCO2,d0759a,d0174a
c1cc2c(cc1-c1nn3c(CN4CCCCCC4)nnc3s1)OCCO2,d0759a,d0174a
C#CC1CCCCN(Cc2cc3c(cn2)OCCO3)C1,d0759a,d0174a
CSC1CCCCN(Cc2ccc3c(c2)OCCO3)C1,d0759a,d0174a
COCC1CCCN(Cc2ccc3c(c2)OCCCCO3)CC1,d0759a,d0174a
OC1CCCCN(Cc2cc3c(cn2)OCCO3)C1,d0759a,d0174a
CN(C)C1CCCCN(Cc2ccc3c(c2)OCCO3)C1,d0759a,d0174a
O=C(O)C1CCCCCN1Cc1ccc2c(c1)OCCCCO2,d0759a,d0174a
O=C(O)C1CCCCCN1Cc1ccc2c(c1)OCCO2,d0759a,d0174a
CN1CCCCC(CNCc2cc3c(cn2)OCCO3)C1,d0759a,d0174a
CN1CCCCC(CNCc2ccc3c(n2)OCCO3)C1,d0759a,d0174a
OCC1CCCCCN1Cc1ccc2c(c1)OCCCCO2,d0759a,d0174a
OCC1CCCCCN1Cc1cc2c(cn1)OCCO2,d0759a,d0174a
OC1CCCN(Cc2cc3c(cn2)OCCO3)CC1,d0759a,d0174a
CN1CCCCC(CNC(=O)Nc2ccc3c(n2)OCCO3)C1,d0759a,d0174a
CN1CCCCC(CNC(=O)Nc2cc3c(cn2)OCCO3)C1,d0759a,d0174a
CN1CCCCC(CNC(=O)Nc2cnc3c(c2)OCO3)C1,d0759a,d0174a
c1cc2c(nc1CN1CCCC(C3CCC3)CC1)OCCO2,d0759a,d0174a
CN1CCCC(NC(=O)c2cnc3c(c2)CCCO3)CC1,d0759a,d0174a
CN1CCCC(NC(=O)c2ccc3c(c2)OCCCO3)CC1,d0759a,d0174a
CN1CCCC(NC(=O)c2cc3c(cn2)OCCO3)CC1,d0759a,d0174a
CCOC(=O)C1CCCN(C(=O)c2cnc3c(c2)CCCO3)CC1,d0759a,d0174a
O=C(Cn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1)NCC(F)(F)F,d0759a,d0174a
O=C(Cc1ccc2c(c1)OCCCO2)NCC1CCCNCC1,d0759a,d0174a
CC(C)C(NC(=O)N1CCCCCC1)c1ccc2c(c1)OCCO2,d0759a,d0174a
CCCOC1CCCN(C(=O)NCC(C)(C)c2ccc3c(c2)OCCO3)CC1,d0759a,d0174a
CC(C)(C)C1CCCN(C(=O)c2cc3c(cn2)OCCO3)CC1,d0759a,d0174a
O=C(c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12)N1CCCCCC1,d0759a,d0174a
CC(C)N(C)CCn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
CC(C)(CCN1CCCCCC1)NCc1cc2c(cn1)OCCO2,d0759a,d0174a
CC(C)C1CCCCCN1CCc1ccc2c(c1)OCCO2,d0759a,d0174a
NC(=O)CC1CCCN(CCc2ccc3c(c2)OCCO3)CC1,d0759a,d0174a
OCCC1CCCN(CCc2ccc3c(c2)OCCO3)CC1,d0759a,d0174a
COC1CCCN(CCc2ccc3c(c2)OCCO3)CC1,d0759a,d0174a
CC(C)(C)C1CCCCCN1C(=O)c1ccc2c(n1)OCCO2,d0759a,d0174a
OCC1CCCCCN1Cc1ccc2c(c1)OCCCCO2,d0759a,d0174a
OCC1CCCCCN1Cc1cc2c(cn1)OCCO2,d0759a,d0174a
CC(C(=O)N1CCCCCC1)N(c1ccc2c(c1)OCCO2)S(C)(=O)=O,d0759a,d0174a
O=C(CCSc1ccc2c(c1)OCCO2)NCCN1CCCCCC1,d0759a,d0174a
CS(=O)(=O)NCCn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
O=S(=O)(Nc1nc2ccccc2nc1N1CCCCCC1)c1ccc2c(c1)OCCO2,d0759a,d0174a
O=S(=O)(Nc1ccc(N2CCCCCC2)cc1)c1ccc2c(c1)OCCO2,d0759a,d0174a
COCC(F)Cn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
O=C(Nc1ccc2c(c1)OCCO2)N1CCCC(C(F)(F)F)CC1,d0759a,d0174a
CC(C)NC(=O)Cn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
CCC(C)NC(=O)CCn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
c1cc2c(cc1-c1nn3c(CN4CCCCCC4)nnc3s1)OCCO2,d0759a,d0174a
CN(C(=O)C(F)C1CCCNCC1)c1ccc2c(c1)OCCO2,d0759a,d0174a
c1cc2c(cc1CNC1CCCCNC1)OCCO2,d0759a,d0174a
O=C(NCCCc1ccc2c(c1)OCCO2)NC1CCCNCC1,d0759a,d0174a
